,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),close_date,long-large-rl (exit),short-bid-rl (exit),volume (exit),open (exit),low (exit),short-large-rl (exit),sma-compare (exit),short-small-rl (exit),mean-grad-hist (exit),long-small-rl (exit),ema-12 (exit),sma-05 (exit),long-bid-rl (exit),high (exit),long_jcrosk (exit),ema-26 (exit),sma-07 (exit),close (exit),sma-25 (exit),short_kdj (exit)
18,AAVE/USDT:USDT,2024-03-13 12:15:00+00:00,second_buy,stop_loss,150.93,154.05,149.25995363720062,147.33079951016288,149.82,1,150.4,77131.7,0,False,149.67000000000317,149.5814285714325,148.16440000000006,-14.69697343,-0.24452637981376096,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2024-11-09 06:15:00+00:00,go_long,go_short,18839.7,186.67,186.65,go_long,0,do_nothing,0,do_nothing,183.9885420152274,187.45400000000203,go_short,188.95,0,185.61330340740435,186.5485714285767,188.87,183.6828000000004,False
35,TRB/USDT:USDT,2020-09-05 11:15:00+00:00,first_buy,stop_loss,36.931,36.976,39.86476303387447,42.02232815175529,35.532,1,35.614,7901.7,0,False,37.94200000000001,38.98085714285711,42.92791999999999,-16.75685641,-0.27652702138702434,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2020-09-05 18:45:00+00:00,go_long,go_long,7158.3,28.914,27.4,go_long,1,do_nothing,1,do_nothing,33.84302630433039,29.835200000000004,go_long,29.64,0,31.774693616893842,30.834285714285674,27.4,33.650679999999994,False
17,AAVE/USDT:USDT,2022-05-30 21:15:00+00:00,second_buy,stop_loss,117.31,120.04,114.84650088131752,112.05515614512366,117.29,0,119.29,84369.7,0,False,117.04800000000402,116.04285714285983,111.60240000000047,-9.80771454,-0.16458561730213028,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2024-03-13 12:00:00+00:00,go_long,go_short,27756.7,149.56,149.56,go_long,0,do_nothing,0,do_nothing,147.08526347097592,149.39000000000317,go_short,151.59,0,149.052672480328,149.38857142857532,150.92,147.86000000000004,False
13,AAVE/USDT:USDT,2021-05-01 17:15:00+00:00,second_buy,stop_loss,479.168,495.991,478.6007056591155,475.23241415990816,478.914,0,494.352,42352.3,0,False,480.59780000000154,478.9302857142861,477.50080000000094,-12.70256653,-0.2572574077325597,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2021-05-14 15:15:00+00:00,go_long,go_short,25406.8,597.71,597.59,go_long,0,do_nothing,0,do_nothing,576.9064183373497,603.47,go_short,618.0,0,592.9364775519447,603.4099999999996,617.02,573.0016000000015,False
12,AAVE/USDT:USDT,2021-03-02 02:15:00+00:00,second_buy,stop_loss,383.947,391.519,383.5739718574942,379.3737182362349,381.77,1,388.013,5545.3,0,False,384.7097999999985,385.5321428571434,376.16668,-4.56408737,-0.11767971465288506,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2021-05-01 17:00:00+00:00,go_long,go_short,3145.4,475.3,474.474,go_long,0,do_nothing,0,do_nothing,473.7028472927008,476.70940000000155,go_short,479.293,0,475.73683396077286,475.48314285714326,479.196,476.54752000000093,False
10,AAVE/USDT:USDT,2021-02-04 00:45:00+00:00,second_buy,stop_loss,400.589,424.0,384.25781080381364,367.801497348832,395.1,0,420.03,52834.4,0,False,397.3993999999992,392.29985714285795,361.3845600000007,-11.22937079,-0.26760111037472595,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2021-02-05 13:45:00+00:00,go_long,go_short,16589.9,513.849,504.266,go_long,0,do_nothing,0,do_nothing,498.1240996731327,508.9183999999997,go_short,520.624,0,503.7345899708558,505.62414285714345,519.991,497.8941600000008,False
9,AAVE/USDT:USDT,2021-02-03 12:45:00+00:00,second_buy,stop_loss,324.344,328.9,319.67533613340976,315.5470640581635,322.071,0,327.418,9814.7,0,False,322.10979999999927,321.91871428571505,314.4183600000008,-9.05230934,-0.27676589363262016,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2021-02-04 00:30:00+00:00,go_long,go_short,19760.7,397.549,391.989,go_long,0,do_nothing,0,do_nothing,363.62321713673856,389.1993999999992,go_short,402.029,0,377.75377640450705,384.9812857142865,400.579,358.3302800000007,False
8,AAVE/USDT:USDT,2021-01-24 19:30:00+00:00,second_buy,stop_loss,254.759,266.2,251.2500724447627,247.65995345167246,250.769,1,256.112,36330.7,1,False,253.28919999999965,252.71728571428562,246.5327600000007,-12.99498639,-0.2537254112581802,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2021-02-03 12:30:00+00:00,go_long,go_short,8680.9,321.127,319.182,go_long,0,do_nothing,0,do_nothing,314.5973891828166,320.6943999999993,go_short,325.605,0,318.267579066757,321.16785714285794,324.502,313.7546800000008,False
7,AAVE/USDT:USDT,2021-01-19 00:30:00+00:00,second_buy,stop_loss,202.306,208.223,197.31788060519105,193.63536051031792,202.219,0,206.39,19480.0,1,False,200.85439999999994,198.74728571428543,192.09668000000042,-11.16314832,-0.2707745139731182,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2021-01-24 19:15:00+00:00,go_long,go_short,14552.2,253.321,252.777,go_long,0,do_nothing,0,do_nothing,246.98378972780625,252.26179999999968,go_short,257.05,0,250.36608561653773,251.9097142857142,254.436,245.71760000000071,False
6,AAVE/USDT:USDT,2021-01-15 09:45:00+00:00,second_buy,stop_loss,159.757,162.874,156.8451892679148,153.8394771651793,159.707,0,162.676,6800.8,0,False,159.2063999999998,158.44871428571417,152.40032000000022,-13.31112906,-0.2729542649908434,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2021-01-19 00:15:00+00:00,go_long,go_short,22463.8,200.934,200.272,go_long,0,do_nothing,0,do_nothing,192.61498935114335,198.33699999999993,go_short,205.62,0,195.66840435158943,196.82142857142827,202.211,191.1735200000004,False
5,AAVE/USDT:USDT,2021-01-07 16:30:00+00:00,second_buy,stop_loss,124.241,131.0,124.89007114514483,122.96357403091814,124.241,1,126.653,38215.5,0,False,126.12879999999981,125.88757142857153,122.27624000000016,-13.29321558,-0.2626902505212162,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2021-01-15 09:30:00+00:00,go_long,go_short,4175.5,157.652,157.63,go_long,0,do_nothing,0,do_nothing,153.13255533839364,158.20759999999981,go_short,159.975,0,155.78504186208113,157.67314285714275,159.975,151.78000000000023,False
4,AAVE/USDT:USDT,2021-01-04 01:00:00+00:00,second_buy,stop_loss,101.596,103.6,96.21208159287285,93.88868857233577,99.873,0,102.056,32299.8,0,False,97.86679999999964,96.95300000000012,93.11000000000011,-15.80320526,-0.25826556765251646,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2021-01-07 16:15:00+00:00,go_long,go_short,13514.1,127.134,124.0,go_long,0,do_nothing,1,do_nothing,122.66841995339159,125.91219999999983,go_short,128.8,1,124.56953862608026,125.63400000000011,124.2,122.05428000000016,False
3,AAVE/USDT:USDT,2020-11-19 17:00:00+00:00,second_buy,stop_loss,78.991,81.319,77.07666392336951,75.87058191330266,78.639,0,80.84,82210.0,0,False,77.66980000000001,77.07899999999995,75.81908000000003,-12.46704503,-0.2203504297624707,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2021-01-04 00:45:00+00:00,go_long,go_short,37674.9,97.261,97.013,go_long,0,do_nothing,0,do_nothing,93.23530365812263,96.57559999999964,go_short,102.187,0,95.14955097339518,95.69014285714297,101.614,92.61796000000011,False
2,AAVE/USDT:USDT,2020-11-10 15:30:00+00:00,second_buy,stop_loss,65.323,67.3,62.933283073422395,61.72469794339921,63.222,1,63.404,112205.2,0,False,64.06320000000008,63.70271428571421,61.67536,-15.74633426,-0.276542561123504,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2020-11-19 16:45:00+00:00,go_long,go_short,41334.2,76.373,76.14,go_long,0,do_nothing,0,do_nothing,75.47302846636687,76.6856,go_short,79.656,0,76.39242100034578,76.33328571428567,79.059,75.45028000000002,False
1,AAVE/USDT:USDT,2020-11-08 19:15:00+00:00,second_buy,stop_loss,51.921,53.62,51.07293445367311,50.23968974430138,51.733,0,52.58,49359.9,0,False,51.426400000000115,51.18285714285704,50.346880000000034,-16.19134888,-0.2802926211300286,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2020-11-10 15:15:00+00:00,go_long,go_short,91404.2,64.588,64.053,go_long,0,do_nothing,0,do_nothing,61.59035377887114,63.879000000000076,go_short,66.872,1,62.84769817768101,63.30785714285707,65.343,61.59876,False
16,AAVE/USDT:USDT,2022-05-28 17:30:00+00:00,second_buy,stop_loss,94.6,94.74,94.27010652305474,93.91509886962521,93.42,1,93.88,29932.2,0,False,94.516000000004,94.56714285714554,93.82480000000054,-15.60071386,-0.2772982845051174,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2022-05-30 21:00:00+00:00,go_long,go_short,24052.0,116.26,115.86,go_long,0,do_nothing,0,do_nothing,111.47636863673355,115.90400000000402,go_short,117.49,0,114.03859195064798,115.15428571428842,117.35,111.11080000000047,False
75,BCH/USDT:USDT,2021-04-16 16:15:00+00:00,second_buy,stop_loss,1003.4,1077.76,932.3351928415746,910.8244238973981,983.94,0,1073.81,112831.969,0,False,960.9140000000012,936.1485714285724,897.4979999999999,-15.96103446,-0.26103169729088066,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2021-05-05 20:00:00+00:00,go_long,go_short,18889.3,1324.88,1322.85,go_long,0,do_nothing,0,do_nothing,1276.3431050909776,1329.6879999999996,go_short,1354.0,0,1309.1050414598537,1320.7928571428588,1352.23,1277.9599999999998,False
36,TRB/USDT:USDT,2020-09-05 19:00:00+00:00,first_buy,stop_loss,27.4,29.01,31.30381767583325,33.46309842993554,25.775,1,28.714,12005.3,0,False,29.309800000000003,29.98799999999996,33.511639999999986,-16.79433089,-0.27795675860894226,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2020-09-21 14:30:00+00:00,go_long,go_long,18902.6,23.235,21.804,go_long,1,do_nothing,1,do_nothing,24.169879181227873,23.090799999999945,go_long,23.25,0,23.304657071595727,23.232571428571305,21.975,24.041040000000056,False
39,TRB/USDT:USDT,2021-03-02 02:15:00+00:00,first_buy,stop_loss,34.171,34.571,34.356651710079234,34.265506959136026,34.085,0,34.507,3712.6,0,False,34.27979999999974,34.28714285714273,34.161840000000105,-40.27554335,-0.6857059989562904,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2022-01-20 21:45:00+00:00,go_long,go_long,17879.6,26.33,25.7,go_long,1,do_nothing,1,do_nothing,26.8148163956343,26.397999999999776,go_long,26.37,0,26.615469810369973,26.512857142856944,25.89,26.984400000000154,False
73,BCH/USDT:USDT,2021-04-06 00:00:00+00:00,second_buy,stop_loss,636.49,648.65,633.3272430190547,626.2781603482156,636.44,0,648.47,18085.697,0,False,637.9420000000016,636.1228571428592,624.2184000000005,-15.47336621,-0.254137381254023,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2021-04-14 04:00:00+00:00,go_long,go_short,12204.557,812.54,812.0,go_long,0,do_nothing,1,do_nothing,779.7219890141837,815.7480000000008,go_short,820.4,0,799.7449019158939,810.4557142857149,814.24,770.6535999999998,False
72,BCH/USDT:USDT,2021-03-02 02:15:00+00:00,second_buy,stop_loss,502.04,507.4,501.889784106815,498.34095721952957,499.13,1,505.79,8236.709,0,False,502.59800000000143,502.8685714285734,497.00479999999953,-13.45371448,-0.22004551600870664,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2021-04-05 23:45:00+00:00,go_long,go_short,6897.959,635.03,631.95,go_long,0,do_nothing,0,do_nothing,624.5028131760728,634.3580000000017,go_short,637.44,0,630.5740144770646,634.1842857142877,636.42,623.0104000000006,False
70,BCH/USDT:USDT,2020-02-12 06:00:00+00:00,second_buy,stop_loss,479.81,482.45,475.864102820841,472.4449386163297,479.0,0,481.9,3629.367,0,False,478.82199999999983,477.14857142857164,472.15760000000023,-8.80272699,-0.14397632940033184,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2021-01-10 04:45:00+00:00,go_long,go_short,30262.056,593.39,586.76,go_long,0,do_nothing,0,do_nothing,567.5881425011986,586.6140000000029,go_short,598.0,0,580.0801377336822,582.525714285717,596.7,570.1952000000001,False
69,BCH/USDT:USDT,2020-01-17 19:30:00+00:00,second_buy,stop_loss,369.32,380.0,362.32216729909214,355.3423241391573,368.54,0,378.4,18722.03,0,False,366.6120000000011,364.7328571428572,351.3980000000002,-14.51785806,-0.2370668971767163,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2020-02-12 05:45:00+00:00,go_long,go_short,3560.689,480.11,479.33,go_long,0,do_nothing,0,do_nothing,471.6885337056361,477.01799999999986,go_short,481.19,0,474.7666669700849,475.70285714285734,479.81,471.4416000000003,False
136,NEO/USDT:USDT,2022-05-28 17:30:00+00:00,first_buy,stop_loss,10.608,10.61,10.559451040241932,10.518716279084215,10.474,1,10.523,63840.4,0,False,10.590000000000378,10.589142857142063,10.510520000000287,-17.1532623,-0.2796686527601437,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2022-10-13 07:00:00+00:00,go_long,go_long,28303.92,7.675,7.661,go_long,1,do_nothing,1,do_nothing,7.847234031544215,7.761000000000385,go_long,7.721,0,7.79113359323439,7.779285714284924,7.715,7.851520000000263,False
67,BCH/USDT:USDT,2020-01-06 02:00:00+00:00,second_buy,stop_loss,226.61,237.58,225.1643041870297,224.20193049953204,226.11,0,232.88,41401.752,1,False,226.21200000000044,225.25142857142905,223.61800000000017,-16.76097477,-0.27392217710971634,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2020-01-14 13:00:00+00:00,go_long,go_short,8113.865,285.4,284.0,go_long,0,do_nothing,0,do_nothing,284.00015197288826,285.47800000000126,go_short,286.47,0,284.9849723132924,285.17285714285686,285.27,284.38000000000017,False
66,BCH/USDT:USDT,2019-12-19 15:30:00+00:00,second_buy,stop_loss,186.01,187.12,185.9536360056759,185.67779202279203,185.6,0,186.28,2338.148,0,False,185.834,185.9271428571428,185.6716,-17.1103577,-0.27946760514754704,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2020-01-06 01:45:00+00:00,go_long,go_short,7460.724,224.1,224.1,go_long,0,do_nothing,0,do_nothing,223.5076849394946,224.27800000000047,go_short,226.66,0,223.76145040285328,223.84000000000052,226.44,223.2796000000002,False
63,ALGO/USDT:USDT,2022-05-01 23:00:00+00:00,second_buy,stop_loss,0.5941000000000001,0.5965,0.5936976868846847,0.5928534962124913,0.5928,0,0.5956,777422.2,1,False,0.5953799999999886,0.5941714285714287,0.5937800000000162,-16.96073464,-0.2769722100116,0,go_long,do_nothing,go_long,go_long,go_short,go_short,2022-05-07 17:30:00+00:00,go_long,go_short,29606222.7,0.7362000000000001,0.7351000000000001,go_long,0,do_nothing,0,go_long,0.7289875228905274,0.7391199999999889,go_short,0.756,0,0.7365280554866408,0.7393142857142847,0.7511,0.7313240000000165,False
61,ALGO/USDT:USDT,2021-04-17 20:45:00+00:00,second_buy,stop_loss,1.7797,1.803,1.7529009843198398,1.7156643183604998,1.7765,0,1.7964,2782863.1,0,False,1.7680199999999922,1.7696571428571455,1.7246200000000085,-13.96755106,-0.2282556469137129,0,go_long,do_nothing,go_long,go_long,go_short,go_short,2021-09-09 14:30:00+00:00,go_long,go_short,17776599.4,2.2058,2.1643,go_long,0,do_nothing,0,go_long,2.0668666458614515,2.203859999999995,go_short,2.2843,0,2.117377141034723,2.147500000000007,2.2598000000000003,2.041368000000007,False
60,ALGO/USDT:USDT,2021-03-29 23:00:00+00:00,second_buy,stop_loss,1.3926,1.4151,1.3739843668675387,1.3442202332008206,1.3918,0,1.4135,1710941.3,0,False,1.3938199999999903,1.383157142857142,1.3396520000000092,-11.7272535,-0.19137094805695343,0,go_long,do_nothing,go_long,go_long,go_short,go_short,2021-04-17 20:30:00+00:00,go_long,go_short,1445580.9,1.7527,1.752,go_long,0,do_nothing,0,go_long,1.7092054638293397,1.7612599999999923,go_short,1.7810000000000001,0,1.7449920723779924,1.7601142857142882,1.78,1.7165560000000084,False
59,ALGO/USDT:USDT,2021-03-02 02:15:00+00:00,second_buy,stop_loss,1.0717,1.1041,1.0816672070497249,1.0791798877373564,1.0717,0,1.1013,1317380.4,0,False,1.0767399999999898,1.077671428571428,1.0783200000000073,-13.15549429,-0.21465520059426493,1,go_long,do_nothing,go_long,go_long,go_short,go_short,2021-03-29 22:45:00+00:00,go_long,go_short,1062565.0,1.4,1.3918,go_long,0,do_nothing,0,go_long,1.3386778518568863,1.3816399999999902,go_short,1.4005,0,1.3667997062980002,1.3773714285714276,1.3926,1.3336000000000092,False
57,ALGO/USDT:USDT,2021-02-11 17:00:00+00:00,second_buy,stop_loss,1.2749000000000001,1.3013,1.2481206019746975,1.2278037003779887,1.2735,0,1.2787,2246705.4,0,False,1.2610999999999932,1.2573571428571435,1.2312080000000027,-16.74895007,-0.27372717864692275,0,go_long,do_nothing,go_long,go_long,go_short,go_short,2021-02-12 16:00:00+00:00,go_long,go_short,2874181.2,1.5507,1.536,go_long,0,do_nothing,0,go_long,1.4358674813361476,1.4998999999999938,go_short,1.5823,0,1.482619320460744,1.4890428571428578,1.5737999999999999,1.437864000000003,False
37,TRB/USDT:USDT,2020-09-21 14:45:00+00:00,first_buy,stop_loss,21.973,22.334,22.997325214427153,23.957814056692474,20.519,1,21.307,40201.5,0,False,22.661799999999946,22.94071428571416,23.81596000000006,-16.67865757,-0.2791271966392415,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2020-10-06 10:30:00+00:00,go_long,go_long,2572.1,15.823,15.582,go_long,1,do_nothing,1,do_nothing,16.068164851495943,15.754599999999911,go_long,15.837,1,15.825606064570634,15.779285714285596,15.600999999999999,16.031200000000112,False
56,ALGO/USDT:USDT,2021-02-08 21:00:00+00:00,second_buy,stop_loss,0.9937,1.0258,0.9836394481980765,0.9626659960541781,0.9934000000000001,0,1.0178,2180331.5,0,False,0.9955999999999943,0.989857142857144,0.956044000000002,-16.13405579,-0.26355815611510763,0,go_long,do_nothing,go_long,go_long,go_short,go_short,2021-02-11 16:45:00+00:00,go_long,go_short,1288474.1,1.2650000000000001,1.2365,go_long,0,do_nothing,0,go_long,1.2237319964082278,1.2571799999999933,go_short,1.2759,0,1.2425607114246426,1.248528571428572,1.2752,1.2272320000000028,False
54,ALGO/USDT:USDT,2020-08-13 15:00:00+00:00,second_buy,stop_loss,0.5978,0.6387,0.5828563100295803,0.5661407103387123,0.5974,0,0.63,6787347.3,0,False,0.596660000000001,0.5893571428571426,0.5596079999999987,-10.12868954,-0.16529642865254585,0,go_long,do_nothing,go_long,go_long,go_short,go_short,2021-02-05 07:00:00+00:00,go_long,go_short,1296839.3,0.7951,0.784,go_long,0,do_nothing,1,go_long,0.7445746198539068,0.7811399999999982,go_short,0.7998000000000001,0,0.7616291196279856,0.7707714285714292,0.7891,0.7356880000000016,False
53,ALGO/USDT:USDT,2020-08-10 17:30:00+00:00,second_buy,stop_loss,0.466,0.48260000000000003,0.4523888525725339,0.444558058566968,0.4607,0,0.48250000000000004,6285749.9,0,False,0.4566200000000011,0.4536714285714277,0.44091599999999853,-16.66158272,-0.2719170550363536,0,go_long,do_nothing,go_long,go_long,go_short,go_short,2020-08-13 14:45:00+00:00,go_long,go_short,4527204.0,0.5978,0.5922000000000001,go_long,0,do_nothing,0,go_long,0.5610319671658093,0.585220000000001,go_short,0.61,0,0.5742847300349585,0.5796857142857139,0.5981000000000001,0.5551959999999986,False
52,ALGO/USDT:USDT,2020-07-17 02:30:00+00:00,second_buy,stop_loss,0.3559,0.3844,0.35276736253553886,0.3449784381997613,0.3533,0,0.37510000000000004,12041977.7,0,False,0.35564000000000157,0.35314285714285737,0.34798800000000035,-14.62232032,-0.23858121071356608,0,go_long,do_nothing,go_long,go_long,go_short,go_short,2020-08-10 17:15:00+00:00,go_long,go_short,6884549.8,0.45,0.4499,go_long,0,do_nothing,0,go_long,0.44152270325232545,0.44932000000000105,go_short,0.4743,0,0.4469140984948128,0.44782857142857063,0.466,0.4385999999999985,False
51,ALGO/USDT:USDT,2020-07-16 02:45:00+00:00,second_buy,stop_loss,0.2954,0.2967,0.289160539368108,0.28664789103686744,0.2933,0,0.29460000000000003,1478828.7,0,False,0.2918600000000014,0.2899571428571432,0.2875720000000002,-17.16478615,-0.2800904748052285,0,go_long,do_nothing,go_long,go_long,go_short,go_short,2020-07-17 02:15:00+00:00,go_long,go_short,2453885.9,0.34890000000000004,0.34850000000000003,go_long,0,do_nothing,0,go_long,0.34256871325574223,0.3511600000000016,go_short,0.35660000000000003,0,0.34870688299654595,0.3487571428571431,0.3559,0.34659200000000034,False
50,ALGO/USDT:USDT,2020-06-16 15:45:00+00:00,second_buy,stop_loss,0.232,0.2335,0.23378412922214623,0.23579330484330488,0.23170000000000002,0,0.23220000000000002,285979.2,0,False,0.23123999999999997,0.23255714285714282,0.235764,-15.7907835,-0.2576577216854432,1,go_long,do_nothing,go_long,go_long,go_short,go_short,2020-07-16 02:30:00+00:00,go_long,go_short,1194898.2,0.2909,0.2908,go_long,0,do_nothing,0,go_long,0.2860117223198168,0.29034000000000143,go_short,0.2959,0,0.2881715465259458,0.2882285714285717,0.29550000000000004,0.2871040000000002,False
48,OP/USDT:USDT,2022-06-13 01:15:00+00:00,first_buy,stop_loss,0.6331,0.6429,0.6524418351069308,0.6699432106048485,0.6091,1,0.611,9763253.1,0,False,0.6409400000000007,0.6441714285714311,0.6752080000000003,-16.9522929,-0.2763001707111939,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2022-06-18 17:30:00+00:00,go_long,go_long,3876627.4,0.4484,0.44620000000000004,go_long,1,do_nothing,1,do_nothing,0.4592507221587667,0.4518000000000006,go_long,0.4521,0,0.45402221266006,0.4525142857142889,0.44770000000000004,0.4589360000000005,False
47,OP/USDT:USDT,2022-06-08 20:45:00+00:00,first_buy,stop_loss,0.911,0.9142,0.9148945097082537,0.9394934315118934,0.806,1,0.8488,17740595.6,1,False,0.9039600000000005,0.9078714285714317,0.9470240000000003,-16.79836709,-0.27383592388693284,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2022-06-13 01:00:00+00:00,go_long,go_long,7087935.7,0.6495000000000001,0.6318,go_long,1,do_nothing,1,do_nothing,0.6746586674532364,0.6477600000000008,go_long,0.6537000000000001,1,0.6599767142172819,0.6534000000000025,0.6333000000000001,0.6794800000000002,False
46,OP/USDT:USDT,2022-06-01 20:45:00+00:00,first_buy,stop_loss,1.1785,1.1937,1.21734331160869,1.2069454415954417,1.1354,0,1.1916,2771840.8,0,False,1.2240000000000004,1.2424285714285712,1.202204,-16.9480647,-0.2762954921391373,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2022-06-08 20:30:00+00:00,go_long,go_long,1432170.1,0.927,0.9059,go_long,0,do_nothing,1,do_nothing,0.9467489060328448,0.9186200000000004,go_long,0.9297000000000001,0,0.9269116932915725,0.9175428571428602,0.9115000000000001,0.9527480000000003,False
43,TRB/USDT:USDT,2022-05-11 21:00:00+00:00,first_buy,stop_loss,9.86,9.89,10.109905695800027,10.783226316639162,9.22,1,9.29,53310.7,1,False,9.759999999999946,9.805714285714158,10.862000000000315,-16.71293341,-0.2761991261013594,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2022-05-12 07:15:00+00:00,go_long,go_long,114738.9,8.09,6.93,go_long,1,do_nothing,1,do_nothing,8.770498101687119,8.047999999999941,go_long,8.09,1,8.246090710702871,8.138571428571298,7.0,8.916400000000321,False
42,TRB/USDT:USDT,2022-05-08 02:45:00+00:00,first_buy,stop_loss,13.07,13.13,13.268215258183945,13.432932529488982,12.99,1,13.06,7445.2,0,False,13.15399999999993,13.224285714285571,13.417200000000316,-16.27677313,-0.27045861111377895,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2022-05-11 20:45:00+00:00,go_long,go_long,82558.9,9.91,9.72,go_long,1,do_nothing,0,do_nothing,10.902684421970296,9.857999999999947,go_long,9.98,0,10.258979458672759,9.929999999999874,9.86,10.995600000000314,False
41,TRB/USDT:USDT,2022-01-22 10:00:00+00:00,first_buy,stop_loss,18.39,18.58,18.99727844050682,19.707969494943868,17.74,1,17.92,53093.0,0,False,18.577999999999793,18.74285714285698,19.908000000000165,-18.65874046,-0.30593652113380315,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2022-05-08 02:30:00+00:00,go_long,go_long,11844.7,13.08,13.0,go_long,1,do_nothing,1,do_nothing,13.4627671318481,13.213999999999931,go_long,13.15,0,13.306072577853753,13.268571428571287,13.07,13.449200000000317,False
40,TRB/USDT:USDT,2022-01-20 22:00:00+00:00,first_buy,stop_loss,25.88,25.88,26.366935993389976,26.68038555151324,25.0,1,25.0,26300.5,0,False,26.063999999999773,26.248571428571232,26.888000000000158,-16.6131523,-0.27660926240426237,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2022-01-22 09:45:00+00:00,go_long,go_long,38334.2,18.78,18.16,go_long,1,do_nothing,1,do_nothing,19.851007054539377,18.783999999999793,go_long,18.92,0,19.193147247871693,18.95142857142841,18.39,20.024400000000163,False
55,ALGO/USDT:USDT,2021-02-05 07:15:00+00:00,second_buy,stop_loss,0.7892,0.8075,0.766609255069834,0.7482357591239878,0.7892,1,0.794,1618995.7,0,False,0.7879599999999982,0.778842857142858,0.7385960000000016,-16.30535551,-0.2662729080015137,0,go_long,do_nothing,go_long,go_long,go_short,go_short,2021-02-08 20:45:00+00:00,go_long,go_short,974634.8,0.9941000000000001,0.9842000000000001,go_long,0,do_nothing,1,go_long,0.9582552757385123,0.9883599999999942,go_short,1.0003,1,0.9774284387795449,0.9847714285714296,0.9936,0.951216000000002,False
68,BCH/USDT:USDT,2020-01-14 13:15:00+00:00,second_buy,stop_loss,285.28,298.37,286.7149765727859,284.9060666415632,285.28,0,296.23,34707.07,0,False,287.64600000000127,286.86714285714254,284.92400000000015,-16.65964594,-0.2726107989170038,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2020-01-17 19:15:00+00:00,go_long,go_short,7641.541,362.11,361.97,go_long,0,do_nothing,0,do_nothing,353.4977100702899,362.9460000000011,go_short,369.28,0,359.3989249898362,362.2514285714286,369.28,349.8416000000002,False
