,Unnamed: 0,open,high,ema-26,ema-12,low,mean-grad-hist,close,volume,sma-25,long_jcrosk,short_kdj,sma-05,sma-07,sma-compare,is_short,action,imit-action,nlpreds,reward
93,70,0.4687,0.4688,0.4671413790921659,0.46619687059351,0.4623,1,0.4643,940484.5,0.4665359999999887,1,0,0.4677999999999896,0.4677428571428111,0,1,do_nothing,go_short,do_nothing,-25.28591142
94,19,186.01,187.12,185.9536360056759,185.67779202279203,185.6,0,186.28,2338.148,185.6716,0,0,185.834,185.9271428571428,0,0,go_long,go_short,go_long,55.04456146
95,64,162.75,162.88,161.6744434507352,160.52805188357772,161.17,1,162.01,25331.709,159.9128000000003,0,0,162.1539999999995,162.06,0,1,do_nothing,go_short,do_nothing,-17.57640521
96,44,63.4,63.43,63.265469011376354,63.188974208633255,62.66,1,62.78,61413.818,63.33920000000143,1,0,63.29800000000055,63.295714285716194,0,1,do_nothing,go_short,do_nothing,-22.53003027
97,31,176.51,176.62,179.6178558825293,181.6504128618754,173.03,1,175.2,19425.893,182.5096000000012,1,0,176.93800000000397,177.7614285714188,1,0,do_nothing,go_short,do_nothing,-23.93858996
98,28,4.4811,4.6092,4.274900116985354,4.195562678062679,4.45,0,4.4525,450070.0,4.192196,0,0,4.34764,4.277942857142857,0,1,do_nothing,go_short,do_nothing,-23.67207142
99,40,42.635,42.954,42.6092412175957,42.75290809331653,42.6,0,42.949,21370.76,42.74432000000028,0,0,42.66179999999997,42.57800000000018,0,1,do_nothing,go_short,do_nothing,-24.50020209
100,62,40.9,41.25,42.500734156138456,43.36388376878433,40.06,1,41.02,102729.6,43.60480000000137,0,0,41.75800000000333,42.175714285716445,1,0,do_nothing,go_short,do_nothing,-27.15720479
101,63,35.841,36.628,35.903193473394154,35.52718746718752,35.821,0,36.621,355575.2,35.36572000000007,0,0,35.996999999999865,36.01728571428567,0,0,do_nothing,go_short,do_nothing,-34.0258649
102,25,0.07141,0.0753,0.0714126608745971,0.070818025889358,0.07136,0,0.0739,76896468.0,0.0706919999999999,1,0,0.0719879999999999,0.0717742857142858,0,1,do_nothing,go_short,do_nothing,-25.12239066
103,23,0.4611,0.4722,0.4525208447473529,0.4479305349177507,0.4606,0,0.4666,3744860.5,0.4489639999999985,0,0,0.4538200000000008,0.4529285714285705,0,1,do_nothing,go_short,do_nothing,-23.56825615
104,58,136.747,140.058,137.67476960414595,137.4160747521813,136.703,0,139.271,4165.6,137.2846399999999,0,0,137.21979999999965,137.27714285714325,1,0,do_nothing,go_short,do_nothing,-34.53744025
105,81,0.5515300000000001,0.55286,0.554446730156049,0.5553940876815137,0.5460200000000001,1,0.5462,8322019.0,0.5569800000000001,0,0,0.5552680000000019,0.5564242857142846,1,1,do_nothing,go_short,do_nothing,13.790008
106,79,0.2155,0.2162,0.2157508470753018,0.2157989165046509,0.2155,0,0.2159,33782.9,0.2160160000000011,0,0,0.2154800000000001,0.2156999999999989,1,1,do_nothing,go_short,do_nothing,-4.94486964
107,2,1.041,1.041,1.024812687049427,1.0522148742606685,0.8200000000000001,1,0.881,2247786.8,1.0609999999999986,0,0,1.0088000000000144,1.0201428571428957,1,0,go_long,go_short,go_long,37.19858917
108,39,0.10077,0.1043,0.0995499521148152,0.0989130717267442,0.09975,0,0.10402,80991839.0,0.0986427999999996,0,0,0.100106,0.0996342857142858,0,1,do_nothing,go_short,do_nothing,-23.412127
109,36,0.5971000000000001,0.6000000000000001,0.6022585275109641,0.6068887567548907,0.5956,0,0.599,6325334.5,0.6085999999999991,0,0,0.5985199999999965,0.5996142857142949,1,0,do_nothing,go_short,do_nothing,-24.21436039
110,4,8.88,8.92,9.016319511715338,9.02283495419974,8.81,1,8.89,20971.2,9.033600000000336,0,0,8.975999999999956,9.018571428571304,1,0,go_long,go_short,go_long,644.26957438
111,77,486.76,489.65,483.53531037186,480.4183971099357,483.0,0,489.39,1414.408,479.5679999999997,0,0,482.9680000000006,483.5257142857153,0,1,do_nothing,go_short,do_nothing,-2.58064854
112,100,3.414,3.447,3.462425858156983,3.539115498257259,2.989,1,3.145,1187348.1,3.5395599999999905,0,0,3.405800000000001,3.450142857142871,1,0,go_long,go_short,do_nothing,1.19395757
113,85,10459.0,10472.0,10769.95097610242,11196.327763721689,9710.0,1,9774.0,228.391,11267.799999999936,1,0,10476.400000000049,10622.142857142757,1,0,do_nothing,go_short,do_nothing,-13.04480064
114,47,0.1501,0.15972,0.1384382360769064,0.1300318132046597,0.14818,0,0.15819,108714820.0,0.1267828000000007,0,0,0.1457880000000013,0.1416257142857149,0,1,do_nothing,go_short,do_nothing,-23.92396722
115,12,108.61,108.75,108.55546857298978,109.4418884462058,105.29,1,106.32,57311.601,109.94760000000132,0,0,107.81400000000411,108.28428571427608,1,0,go_long,go_short,go_long,140.15140649
116,61,69.39,69.87,71.40139460987345,72.2530106562253,64.21,1,66.32,555090.8,72.56200000000135,0,0,70.41200000000319,71.27142857143077,1,0,do_nothing,go_short,do_nothing,-23.4559417
117,93,2.266,2.299,2.33066812028062,2.3651147995487705,2.201,0,2.295,8272353.5,2.3738399999999844,0,0,2.293800000000002,2.3144285714285107,1,0,do_nothing,go_short,do_nothing,-7.93297483
118,61,57.32,57.43,57.23116751676735,57.0670819431324,56.85,1,57.21,10514.641,57.0443999999986,0,0,57.3360000000003,57.338571428570326,0,1,do_nothing,go_short,do_nothing,-26.87069816
119,73,2.7241,2.8693,2.604047626002341,2.5652883331404377,2.7217,0,2.855,1227638.3,2.542776000000001,0,0,2.66764,2.606642857142862,0,1,do_nothing,go_short,do_nothing,-23.52955063
120,33,5.9472000000000005,5.9516,5.966264268848818,5.922155308257088,5.9186,1,5.9392,60049.0,5.958147999999994,0,0,5.953460000000015,5.970828571428567,0,1,do_nothing,go_short,do_nothing,-22.09179941
121,43,175.33,176.52,175.68335421845438,174.7081985163344,173.66,1,176.26,36661.848,174.2624000000004,0,0,175.51599999999956,175.7671428571428,0,1,do_nothing,go_short,do_nothing,-18.53160415
122,59,7559.0,7577.0,7579.298564202035,7584.735508715512,7525.0,1,7542.0,35.303,7597.879999999935,1,0,7564.000000000046,7574.142857142758,1,0,do_nothing,go_short,do_nothing,-23.52112303
123,65,30.743,30.792,33.94168876041854,35.67558082142034,15.376,1,23.921,6806039.8,36.30504000000005,0,0,32.40779999999977,33.25571428571448,1,0,do_nothing,go_short,do_nothing,-23.70898091
124,62,251.59,251.64,250.77768135238043,251.2386665940612,250.09,1,250.36,11730.034,250.85200000000043,0,0,250.8979999999996,251.0642857142864,0,1,do_nothing,go_short,do_nothing,-20.92871048
125,103,14.237,14.318,14.590000771725135,15.078527124834542,12.903,1,13.713,34418.1,15.157719999999845,0,0,14.282799999999844,14.371142857142626,1,0,do_nothing,go_short,do_nothing,-6.3378992
126,57,13.719,13.754,13.52822743163008,13.228156695156695,13.601,0,13.708,2905.0,13.212760000000005,0,0,13.781000000000006,13.78828571428571,0,0,do_nothing,go_short,do_nothing,-23.9004729
127,3,771.16,774.73,764.2697466977189,758.8414561506931,768.12,1,770.04,887.747,754.1039999999992,0,0,770.4700000000005,769.2328571428562,0,1,do_nothing,go_short,do_nothing,56.62398697
128,23,95.73,98.44,105.12636889559552,115.0172520502574,85.92,1,86.67,182384.615,117.40639999999996,0,0,100.06600000000024,101.79000000000124,1,0,go_long,go_short,go_long,812.22940186
129,53,2.2861,2.2937,2.311188663551756,2.3166233417521203,2.2715,1,2.2838,1119933.0,2.322123999999997,0,0,2.3044599999999846,2.3082857142857067,1,1,do_nothing,go_short,do_nothing,-18.21838068
130,87,2782.02,2799.0,2800.956118105428,2812.905005730612,2767.04,1,2778.06,47215.143,2817.036399999992,0,0,2792.3320000000267,2798.554285714235,1,0,do_nothing,go_short,do_nothing,-22.4987765
131,92,169.66,174.95,179.8842023981471,186.04869849375245,168.13,1,169.52,33428.52,188.3776000000013,0,0,175.1180000000034,176.9757142857044,1,0,go_long,go_short,do_nothing,1.77719004
132,49,0.2899,0.29033,0.292825666071454,0.2930643170106248,0.28208,1,0.28927,20158530.0,0.2906648000000007,0,0,0.291586000000001,0.2937214285714285,0,1,do_nothing,go_short,do_nothing,-18.19041343
133,80,0.3422,0.3426,0.341604690633684,0.3437679487179487,0.3349,0,0.3363,421768.7,0.343384,1,0,0.3405000000000001,0.3407000000000001,1,1,do_nothing,go_short,do_nothing,-9.18417775
134,34,0.379,0.3876,0.3781132415596628,0.3734496221863574,0.3789,0,0.3876,554443.4,0.3722000000000004,0,0,0.3805999999999996,0.3792571428571428,0,1,do_nothing,go_short,do_nothing,-17.95226335
135,7,0.7018,0.8268000000000001,0.6791819874641877,0.6511890630973839,0.6973,0,0.8106,10152408.6,0.6444400000000006,0,0,0.6965399999999994,0.6807428571428557,0,1,do_nothing,go_short,do_nothing,33.69215066
136,28,34209.1,34303.1,34350.26607427377,34172.03944871696,33828.0,1,34221.2,32.686,34091.14799999992,0,0,34246.400000000096,34320.228571428524,0,0,do_nothing,go_short,do_nothing,-22.25361925
137,9,0.3836,0.3837,0.3841342760670992,0.3846625109378528,0.3788,1,0.3803,18531093.6,0.3847999999999992,0,0,0.383459999999996,0.3839857142857224,1,0,go_long,go_short,go_long,18.06544467
138,1,0.00125,0.00125,0.0012379126162945,0.0012770877596234,0.00095,1,0.001045,2045569546.0,0.00129196,0,0,0.0012106,0.0012282857142857,1,0,go_long,go_long,go_long,36.7268646
139,83,23599.0,23847.0,24809.188771311,25977.50533258576,17375.0,1,18470.0,488.448,26395.079999999936,0,0,23967.60000000005,24646.285714285616,1,0,do_nothing,go_short,do_nothing,-6.58169148
140,88,24.483,24.554,24.71321834762407,25.075694046094306,24.069,1,24.083,7001.6,24.95211999999984,0,0,24.48940000000016,24.600999999999697,1,0,do_nothing,go_short,do_nothing,-5.36851017
141,7,4.515,4.521,4.530294344133992,4.551562619501309,4.476,1,4.493,62123.0,4.546399999999812,0,0,4.518199999999872,4.524714285714024,1,0,go_long,go_short,go_long,140.71222024
142,8,3.9322,4.0123,3.812723175961216,3.714263709566173,3.855,1,3.8887,788606.6,3.719812000000003,0,0,3.8475399999999977,3.840042857142863,0,1,do_nothing,go_short,do_nothing,39.6854437
143,13,3.4332000000000003,3.4495,3.406024102076787,3.3666913105413103,3.3816,0,3.4124,62631.0,3.36496,0,0,3.436839999999998,3.4248571428571424,0,1,do_nothing,go_short,do_nothing,-24.0095699
144,59,354.76,359.34,352.8235489485887,351.2569199459063,352.3,0,357.31,1408.534,349.9079999999996,0,0,353.7360000000005,353.16142857143006,0,1,do_nothing,go_short,do_nothing,-24.09736161
145,81,21.5,21.52,22.14673073752496,22.49782308500046,20.5,1,21.31,87936.9,22.65160000000016,0,0,21.975999999999782,22.03428571428554,1,0,do_nothing,go_short,do_nothing,-19.93774639
146,49,7.526,7.684,7.525213932802909,7.368982905982905,7.492,0,7.588,4676854.2,7.373639999999999,0,0,7.4968,7.522428571428571,0,0,do_nothing,go_short,do_nothing,-22.24784133
147,17,0.232,0.2335,0.2337841292221462,0.2357933048433048,0.2317,0,0.2322,285979.2,0.235764,0,0,0.2312399999999999,0.2325571428571428,1,1,do_nothing,go_short,do_nothing,-23.02207462
148,72,2.2406,2.265,2.2467550611013176,2.2364669318940464,2.2332,0,2.2568,465791.2,2.231047999999997,0,0,2.24391999999999,2.2454571428571417,0,1,do_nothing,go_short,do_nothing,-23.4601662
149,82,9.19,9.27,9.48638262389744,9.790779772465193,8.8,1,8.83,60261.5,9.82000000000032,1,0,9.18399999999994,9.325714285714156,1,0,go_long,go_short,do_nothing,1.44430224
150,52,6.6217,6.6428,6.60313565195165,6.584456980056981,6.5368,0,6.5644,37046.0,6.58688,0,0,6.626019999999995,6.631400000000001,0,0,do_nothing,go_short,do_nothing,-26.67600134
151,74,50.345,50.544,51.06105278752202,55.19081623931624,49.982,0,50.389,2715.9,55.08231999999998,0,0,49.419,48.5292857142857,0,0,do_nothing,go_short,do_nothing,-23.90474585
152,90,1.266,1.288,1.3367214282514397,1.3737286508404598,1.223,1,1.285,6149518.3,1.3828399999999843,0,0,1.3058000000000118,1.3181428571427989,1,0,do_nothing,go_short,do_nothing,-2.14681049
153,63,0.2317,0.2333,0.2300158188104866,0.2280972762780255,0.2313,0,0.2329,552367.8,0.227164000000001,0,0,0.2314799999999995,0.2307857142857133,0,1,do_nothing,go_short,do_nothing,-23.34464085
154,54,1.729,1.73,1.7198045229111685,1.7110481119961545,1.6960000000000002,1,1.712,878733.1,1.7107999999999344,1,0,1.7249999999999983,1.7224285714286969,0,1,do_nothing,go_short,do_nothing,-25.51391567
155,25,8392.2,8396.5,8425.89878863649,8484.051256063616,8170.0,1,8183.2,281.001,8520.039999999977,0,0,8358.420000000056,8410.228571428537,1,0,go_long,go_short,go_long,123.34377236
156,50,0.39399,0.39399,0.394731687052565,0.3953044832666674,0.39111,1,0.39204,4468003.0,0.3953648000000004,0,0,0.3936060000000012,0.3945714285714276,1,1,do_nothing,go_short,do_nothing,-22.59760084
157,102,2.116,2.116,2.1339797575517787,2.181282112128628,1.906,1,1.962,514528.9,2.1697199999999874,0,0,2.0886000000000022,2.1132857142857304,1,0,do_nothing,go_short,do_nothing,-12.67365931
158,58,219.05,219.25,218.8455869754212,220.15118233618227,218.14,0,218.19,985.569,219.5984,0,0,218.188,217.8742857142857,0,1,do_nothing,go_short,do_nothing,-31.97330942
159,48,0.18398,0.18428,0.1846607948638589,0.1848013729358507,0.18371,0,0.18405,765869.0,0.1853440000000001,0,0,0.1841640000000008,0.1841685714285714,1,1,do_nothing,go_short,do_nothing,-23.28177977
160,6,0.01523,0.01523,0.0150484340521864,0.0154076553978618,0.01254,1,0.01271,95877022.0,0.0154871999999998,0,0,0.0148079999999991,0.0150271428571423,1,0,go_long,go_long,go_long,103.8837162
161,21,135.858,137.0,135.63903753604967,135.35877423287556,135.653,0,136.745,38966.64,135.51864000000032,0,0,136.01679999999988,135.7678571428574,0,1,do_nothing,go_short,do_nothing,-22.44275239
162,57,24.951,25.2,24.942618650439044,24.82594871794872,24.945,0,25.133,23514.44,24.7538,0,0,25.010999999999992,25.064428571428568,0,1,do_nothing,go_short,do_nothing,-24.78270427
163,78,9.468,9.475,9.441942663428128,9.419150255664375,9.319,1,9.376,856095.7,9.436999999999871,1,0,9.450000000000015,9.447571428571733,0,0,do_nothing,go_short,do_nothing,-20.50029563
164,99,1416.6,1416.6,1441.7692825661677,1447.4620765597624,1407.9,1,1415.5,131.858,1450.148000000013,0,0,1426.3000000000095,1435.1571428571358,1,0,do_nothing,go_short,do_nothing,-8.47404203
165,47,0.11983,0.124,0.1186380924865461,0.1216682193732193,0.11938,0,0.12192,35454611.0,0.1205583999999999,0,0,0.120606,0.1178485714285714,0,0,do_nothing,go_short,do_nothing,-24.67484796
166,37,0.20773,0.21003,0.2013832442090251,0.1986645146499419,0.20435,0,0.20571,28635958.0,0.1976511999999988,1,0,0.2036159999999988,0.2024557142857146,0,1,do_nothing,go_short,do_nothing,-24.0241962
167,75,2.729,2.73,2.81957644275112,2.907131175112676,2.3574,1,2.3696,395568.0,2.948879999999993,1,0,2.6876199999999875,2.756300000000006,1,0,do_nothing,go_short,do_nothing,-20.80374773
168,95,9.686,9.7,10.21312506851362,10.558930753444947,7.888,1,8.368,7723356.6,10.607759999999873,0,0,9.931800000000004,10.108000000000317,1,0,go_long,go_short,do_nothing,7.79037286
169,1,0.14518,0.146,0.1458623045817108,0.1463349055136175,0.14518,0,0.14583,2077193.0,0.1461572000000004,0,0,0.1455200000000018,0.1456300000000008,1,1,do_nothing,go_short,do_nothing,28.28659914
170,52,1.9061,1.9469,1.8642944470582603,1.842118059134364,1.9001,0,1.94,2408355.0,1.8310360000000008,0,0,1.896539999999994,1.881371428571436,0,1,do_nothing,go_short,do_nothing,-23.30625307
171,67,15.071,15.09,15.194224841638068,15.268800274210516,14.975,1,15.054,156832.2,15.32303999999987,0,0,15.128400000000008,15.145000000000357,1,0,do_nothing,go_short,do_nothing,-23.56333162
172,48,1793.84,1794.24,1787.5596076587112,1782.9706261290123,1755.0,1,1772.87,98383.17,1785.0187999999916,1,0,1789.8500000000272,1790.3742857142445,0,0,do_nothing,go_short,do_nothing,-23.90163566
173,69,1.2854,1.2854,1.282667745491033,1.2811154410689274,1.263,1,1.2696,766875.0,1.278352000000018,1,0,1.2822399999999856,1.283557142857175,0,0,do_nothing,go_short,do_nothing,-15.5642405
174,21,0.1493,0.1524,0.1537803156433749,0.1576145014666337,0.1271,1,0.1407,31183630.7,0.159248,0,0,0.1516800000000006,0.1535571428571433,1,0,go_long,go_short,go_long,80.73096821
175,17,3.903,3.99,3.747025772324819,3.6825712250712255,3.803,0,3.97,577713.6,3.706880000000001,0,0,3.7688000000000015,3.7108571428571424,0,0,go_long,go_short,go_long,428.86157154
176,34,23803.5,23803.5,24508.82027569156,25558.324263931445,21675.6,1,21980.2,122.782,25962.716000000004,0,0,23725.41999999999,24102.242857142843,1,0,do_nothing,go_short,do_nothing,-13.87953171
177,5,28.18,28.19,27.85125252528957,28.289593212170203,23.92,1,24.17,114057.9,28.41040000000119,0,0,27.50800000000328,27.84714285714418,1,0,do_nothing,go_short,go_long,-17.44536452
178,74,2.0691,2.1397,1.9439132551549496,1.897745837001108,2.0346,0,2.0423,2451565.7,1.8864199999999989,1,0,1.9832999999999985,1.9576000000000016,0,1,do_nothing,go_short,do_nothing,-19.7508119
179,39,0.02207,0.02214,0.0221932183668685,0.0224014223291055,0.02117,1,0.02129,62432381.0,0.0225019999999998,0,0,0.022071999999999,0.0221142857142853,1,0,do_nothing,go_long,do_nothing,-27.36503872
180,105,1565.12,1578.0,1567.1482734260312,1556.287762392359,1547.63,1,1576.71,50271.071,1551.6755999999912,0,0,1567.3419999999992,1569.4971428571469,0,0,go_long,go_short,do_nothing,21.10161029
181,20,256.002,256.913,255.4170908910924,253.4330061203568,249.0,1,252.659,156860.92,252.58528000000035,0,0,255.3318,256.1361428571427,0,1,do_nothing,go_short,do_nothing,-21.04262591
182,71,3.6612,3.675,3.688123622835549,3.691657339372592,3.623,1,3.6461,648852.1,3.69501199999999,0,0,3.674179999999987,3.6890285714285618,1,1,do_nothing,go_short,do_nothing,-23.35024807
183,24,1.4521,1.4589,1.475676573827045,1.5105652805556375,1.412,1,1.4505,730824.0,1.5115399999999886,0,0,1.462519999999974,1.4628714285714393,1,0,go_long,go_short,go_long,24.90578965
184,14,1.0717,1.1041,1.0816672070497249,1.0791798877373564,1.0717,0,1.1013,1317380.4,1.0783200000000073,0,0,1.0767399999999898,1.077671428571428,1,1,do_nothing,go_short,do_nothing,-16.48489741
185,10,0.8563000000000001,0.8617,0.8792351917627189,0.9069281787352664,0.7702,1,0.7702,1054052.0,0.9172400000000206,0,0,0.8466599999999831,0.8626428571429058,1,0,go_long,go_short,go_long,28.51063914
186,97,15.236,15.493,16.397087194357358,17.387837997785805,13.611,1,14.139,4547204.6,17.477280000000047,0,0,15.757399999999825,16.2035714285716,1,0,do_nothing,go_short,go_long,-5.33672751
187,20,95.404,99.261,109.69150337415734,118.13094049971524,70.015,1,85.6,66853.7,120.52540000000027,0,0,103.1902000000004,105.5825714285722,1,0,go_long,go_short,go_long,48.98196295
